stkcd,stknm,year,province,region_name,city,indnm,sub_ind,rd_high,rd_me,innov_qual1,innov_qual2,hr_struct,human_cap,oper_eff,tech_dens,profit,growth_exp,de_involution_index,de_involution_index_calc
300195,长荣股份,2022,天津市,东部地区,天津市,专用设备制造业,电子和电工机械专用设备制造,0.054480995,0.193003619,1,1,0.059107358,19.687,0.2019,0.03345,-0.0538,-0.105738,0.9608907,0.9612314329559196
300195,长荣股份,2023,天津市,东部地区,天津市,专用设备制造业,电子和电工机械专用设备制造,0.042008284,0.183649971,1,1,0.047783535,18.7639,0.2537,0.044016,0.0243,0.222474,0.9678096,0.9677560737455421
300199,翰宇药业,2017,广东省,东部地区,深圳市,医药制造业,中药饮片加工,0.071749406,0.254584682,1,0,0.4765005235999993,16.0493,0.2555,0.062475,0.2646,0.457501,1.53018,1.5193405619137346
300199,翰宇药业,2018,广东省,东部地区,深圳市,医药制造业,中药饮片加工,0.151224883,0.289896128,1,0,0.48590966607999997,15.7237,0.2308,0.054303,-0.2695,0.014613,1.542711,1.5431388662003875
300199,翰宇药业,2019,广东省,东部地区,深圳市,医药制造业,中药饮片加工,0.2587863915199993,0.321721311,1,0,0.48068299411999993,18.4654,0.138528,0.060181,-0.9539799999999999,-0.49315803999999996,1.654788,1.646740373144346
300199,翰宇药业,2020,广东省,东部地区,深圳市,医药制造业,中药饮片加工,0.172157905,0.256110521,1,0,0.43747876931999996,16.1177,0.1651,0.078938,-0.8442,0.175079,1.478314,1.4776988799866067
300199,翰宇药业,2021,广东省,东部地区,深圳市,医药制造业,中药饮片加工,0.180121234,0.24519774,1,0,0.08700565,18.6485,0.1857,0.067469,0.0386,0.019741,0.8850113,0.8885392627210761
300199,翰宇药业,2022,广东省,东部地区,深圳市,医药制造业,中药饮片加工,0.265707796,0.208205128,1,0,0.105641026,18.6522,0.1874,0.073395,-0.5289,-0.043004,0.9776789,0.9793884354934628
300199,翰宇药业,2023,广东省,东部地区,深圳市,医药制造业,中药饮片加工,0.4303013310799995,0.213407821,1,0,0.115083799,20.9383,0.12928800000000001,0.067892,-0.88578,-0.387518,1.116767,1.116493951370269
300204,舒泰神,2017,北京市,东部地区,北京市,医药制造业,化学药品原料药制造,0.066384528,0.269911504,1,0,0.193215339,19.8883,0.5575,0.013877,0.1876,-0.010996,0.9375864,0.943203240338448
300204,舒泰神,2018,北京市,东部地区,北京市,医药制造业,化学药品原料药制造,0.16122577,0.275462963,1,0,0.178240741,18.5845,0.2985,0.013044,0.1663,-0.419203,0.9333941,0.935913178611468
300204,舒泰神,2019,北京市,东部地区,北京市,医药制造业,化学药品原料药制造,0.25060464,0.315242494,1,0,0.207852194,24.4799,0.2855,0.019737,0.0413,-0.179373,1.217022,1.2210578024087375
300204,舒泰神,2020,北京市,东部地区,北京市,医药制造业,化学药品原料药制造,0.2694445763599998,0.358083832,1,0,0.243113772,23.3811,0.2287,0.044697,-0.3128,-0.357191,1.326229,1.3243685992170846
300204,舒泰神,2021,北京市,东部地区,北京市,医药制造业,化学药品原料药制造,0.2768647661199998,0.361970218,1,0,0.233676976,26.9477,0.3173,0.045005,-0.2352,0.374118,1.415094,1.4150131981388094
300204,舒泰神,2022,北京市,东部地区,北京市,医药制造业,化学药品原料药制造,0.3242733924399991,0.326276463,1,0,0.250311333,32.7572,0.314,0.048209,-0.3589,-0.06042,1.447744,1.4392924554500435
300204,舒泰神,2023,北京市,东部地区,北京市,医药制造业,化学药品原料药制造,0.4303013310799995,0.21981982,1,0,0.198198198,47.7695,0.2427,0.026372,-0.88578,-0.336643,1.356909,1.3576189991335754
300206,理邦仪器,2017,广东省,东部地区,深圳市,专用设备制造业,农、林、牧、渔专用机械制造,0.209548889,0.313856427,1,0,0.136338342,17.1697,0.5827,0.059301,0.045,0.208121,1.19779,1.2048902559000552
300206,理邦仪器,2018,广东省,东部地区,深圳市,专用设备制造业,农、林、牧、渔专用机械制造,0.179181106,0.311315647,1,0,0.163508392,18.9242,0.6921,0.050382,0.0868,0.177215,1.175755,1.1796764492704759
300206,理邦仪器,2019,广东省,东部地区,深圳市,专用设备制造业,农、林、牧、渔专用机械制造,0.171277903,0.300829876,1,0,0.133817427,20.4686,0.7733,0.060505,0.1121,0.144576,1.116988,1.1240352193928642
300206,理邦仪器,2020,广东省,东部地区,深圳市,专用设备制造业,农、林、牧、渔专用机械制造,0.094041861,0.268736142,1,0,0.132150776,21.9002,1.2346,0.034134,0.2793,1.040588,1.139791,1.1443903255350152
300206,理邦仪器,2021,广东省,东部地区,深圳市,专用设备制造业,农、林、牧、渔专用机械制造,0.154150253,0.26557377,1,0,0.130737705,23.7829,0.7599,0.051773,0.1389,-0.294226,1.005856,1.009079553286242
300206,理邦仪器,2022,广东省,东部地区,深圳市,专用设备制造业,农、林、牧、渔专用机械制造,0.170760643,0.274068609,1,0,0.126521579,24.0996,0.8135,0.041934,0.1335,0.064777,1.016847,1.0216566978358048
300206,理邦仪器,2023,广东省,东部地区,深圳市,专用设备制造业,农、林、牧、渔专用机械制造,0.179273076,0.292764378,1,0,0.145454545,28.91,0.8712,0.037089,0.1143,0.112245,1.047021,1.0526860334699308
300207,欣旺达,2017,广东省,东部地区,深圳市,电气机械及器材制造业,其他电气机械及器材制造,0.046076264,0.19606414,1,0,0.016375121,8.2075,1.3134,0.021423,0.0402,0.74428,0.6334673,0.6441102856496732
300207,欣旺达,2018,广东省,东部地区,深圳市,电气机械及器材制造业,其他电气机械及器材制造,0.052115015,0.255175082,1,0,0.024279358,11.4007,1.2817,0.015692,0.0347,0.448093,0.6560041,0.6600973486198604
300207,欣旺达,2019,广东省,东部地区,深圳市,电气机械及器材制造业,其他电气机械及器材制造,0.060326131,0.242333675,1,0,0.025834186,12.1848,1.1944,0.027215,0.0297,0.241041,0.6301177,0.6381457890112113
300207,欣旺达,2020,广东省,东部地区,深圳市,电气机械及器材制造业,其他电气机械及器材制造,0.06083351,0.217163636,1,0,0.029272727,13.6839,1.0944,0.02444,0.027,0.176368,0.6381369,0.6400691099857887
300207,欣旺达,2021,广东省,东部地区,深圳市,电气机械及器材制造业,其他电气机械及器材制造,0.062279233,0.193013536,1,0,0.029147175,14.9093,1.0193,0.015206,0.0229,0.258195,0.5621105,0.562988022581486
300207,欣旺达,2022,广东省,东部地区,深圳市,电气机械及器材制造业,其他电气机械及器材制造,0.052562961,0.186521565,1,0,0.032714866,15.4955,0.8907,0.00862,0.0145,0.396254,0.5300381,0.5333856291101926
300207,欣旺达,2023,广东省,东部地区,深圳市,电气机械及器材制造业,其他电气机械及器材制造,0.056634012,0.177921093,1,0,0.044996628,16.1433,0.6226,0.008352,0.0069,-0.082436,0.443032,0.4442862013042321
300210,森远股份,2017,辽宁省,东部地区,鞍山市,专用设备制造业,电子和电工机械专用设备制造,0.077755403,0.258308157,1,0,0.362537764,7.7573,0.1834,0.035069,0.1392,-0.111585,1.075342,1.070073411625776
300210,森远股份,2018,辽宁省,东部地区,鞍山市,专用设备制造业,电子和电工机械专用设备制造,0.079811388,0.234303216,1,0,0.398162328,7.9275,0.1621,0.03928,-0.258,-0.081953,1.093742,1.0938909192020616
300210,森远股份,2019,辽宁省,东部地区,鞍山市,专用设备制造业,电子和电工机械专用设备制造,0.107919761,0.233676976,1,0,0.424398625,7.9633,0.138528,0.046704,-0.9539799999999999,-0.3754,1.125479,1.1247208384996565
300210,森远股份,2020,辽宁省,东部地区,鞍山市,专用设备制造业,电子和电工机械专用设备制造,0.06204725,0.268683274,1,0,0.258007117,7.7807,0.2105,0.044812,0.326,0.631525,0.9473202,0.9475414726883418
300210,森远股份,2021,辽宁省,东部地区,鞍山市,专用设备制造业,电子和电工机械专用设备制造,0.112682575,0.267822736,1,0,0.271676301,8.107327999999999,0.15438,0.051179,-0.465348,-0.38489764,0.8824599,0.8833240568760942
300210,森远股份,2022,辽宁省,东部地区,鞍山市,专用设备制造业,电子和电工机械专用设备制造,0.093896802,0.284232365,1,0,0.512448133,8.887396,0.1521,0.06012,-0.700924,-0.032267,1.260227,1.2603315067248395
300210,森远股份,2023,辽宁省,东部地区,鞍山市,专用设备制造业,电子和电工机械专用设备制造,0.086723717,0.286937901,1,0,0.274089936,9.5426,0.1751,0.061996,-0.5786,-0.02747,0.8496816,0.8496815292870142
300211,亿通科技,2017,江苏省,东部地区,苏州市,计算机、通信和其他电子设备制造业,通信系统设备制造,0.058735759,0.162420382,1,0,0.207006369,9.9411,0.2916,0.029802,0.0216,-0.228907,0.7137848,0.7107384311632442
300211,亿通科技,2018,江苏省,东部地区,苏州市,计算机、通信和其他电子设备制造业,通信系统设备制造,0.064758018,0.145038168,1,0,0.190839695,10.4567,0.2292,0.029093,0.0389,-0.244999,0.6638808,0.664380935735117
300211,亿通科技,2019,江苏省,东部地区,苏州市,计算机、通信和其他电子设备制造业,通信系统设备制造,0.077847948,0.160194175,1,0,0.203883495,12.9741,0.1864,0.027445,0.0641,-0.226881,0.7255209,0.7244415252820898
300211,亿通科技,2020,江苏省,东部地区,苏州市,计算机、通信和其他电子设备制造业,通信系统设备制造,0.087134365,0.126666667,1,0,0.22,14.2025,0.1581,0.025818,0.1134,-0.177282,0.751583,0.7507871194268704
300211,亿通科技,2021,江苏省,东部地区,苏州市,计算机、通信和其他电子设备制造业,通信系统设备制造,0.104904712,0.326315789,1,0,0.4,19.964,0.4484,0.025902,0.114,1.3675709199999935,1.435266,1.4315482173088798
300211,亿通科技,2022,江苏省,东部地区,苏州市,计算机、通信和其他电子设备制造业,通信系统设备制造,0.135563416,0.336898396,1,0,0.417112299,30.2412,0.5636,0.043874,0.0742,0.354498,1.487744,1.4923305821411588
300211,亿通科技,2023,江苏省,东部地区,苏州市,计算机、通信和其他电子设备制造业,通信系统设备制造,0.291645245,0.295857988,1,0,0.366863905,30.1555,0.3063,0.068209,-0.0031,-0.461194,1.445681,1.4488184545915557
300213,佳讯飞鸿,2017,北京市,东部地区,北京市,计算机、通信和其他电子设备制造业,应用电视设备及其他广播电视设备制造,0.072368594,0.408536585,1,1,0.084146341,21.2563,0.4445,0.038529,0.1022,0.118537,1.352677,1.3575260927392825
300213,佳讯飞鸿,2018,北京市,东部地区,北京市,计算机、通信和其他电子设备制造业,应用电视设备及其他广播电视设备制造,0.089483711,0.407319953,1,1,0.099173554,22.8409,0.4046,0.055484,0.108,0.037377,1.423973,1.4270545535853005
300213,佳讯飞鸿,2019,北京市,东部地区,北京市,计算机、通信和其他电子设备制造业,应用电视设备及其他广播电视设备制造,0.091527672,0.411764706,1,1,0.111764706,22.5235,0.4307,0.055396,0.1133,0.101145,1.444463,1.4465831640401134
300213,佳讯飞鸿,2020,北京市,东部地区,北京市,计算机、通信和其他电子设备制造业,应用电视设备及其他广播电视设备制造,0.128080242,0.414831981,1,1,0.117033604,21.8301,0.3105,0.046223,0.1215,-0.282195,1.414387,1.4142662553990084
300213,佳讯飞鸿,2021,北京市,东部地区,北京市,计算机、通信和其他电子设备制造业,应用电视设备及其他广播电视设备制造,0.144009894,0.438857143,1,1,0.109714286,25.3891,0.3404,0.05127,0.1145,0.073986,1.497703,1.5003193990772998
300213,佳讯飞鸿,2022,北京市,东部地区,北京市,计算机、通信和其他电子设备制造业,应用电视设备及其他广播电视设备制造,0.143013352,0.427783903,1,1,0.114663727,26.0032,0.3775,0.055371,0.0533,0.108771,1.470692,1.4740204527555782
300213,佳讯飞鸿,2023,北京市,东部地区,北京市,计算机、通信和其他电子设备制造业,应用电视设备及其他广播电视设备制造,0.155693686,0.405228758,1,1,0.110021786,30.0633,0.3623,0.050966,0.0565,-0.018829,1.428461,1.4304625793208565
300217,东方电热,2017,江苏省,东部地区,镇江市,电气机械及器材制造业,电机制造,0.037461065,0.106216053,1,0,0.048883524,7.1709,0.6061,0.055987,0.0597,0.861064,0.5806291,0.5845706772499645
300217,东方电热,2018,江苏省,东部地区,镇江市,电气机械及器材制造业,电机制造,0.03469064,0.103972688,1,0,0.003103662,8.5568,0.6711,0.048819,0.0719,0.294288,0.4202174,0.42182138183395
300217,东方电热,2019,江苏省,东部地区,镇江市,电气机械及器材制造业,电机制造,0.036649676,0.10359157,1,0,0.003265064,7.9922,0.6144,0.048962,-0.052,-0.002361,0.3633927,0.3654635934810011
300217,东方电热,2020,江苏省,东部地区,镇江市,电气机械及器材制造业,电机制造,0.035344453,0.101658477,1,0,0.001842752,8.2331,0.6516,0.043371,0.0239,0.072987,0.3823752,0.3830912116377758
300217,东方电热,2021,江苏省,东部地区,镇江市,电气机械及器材制造业,电机制造,0.039656261,0.09569378,1,0,0.001495215,8.6885,0.6112,0.039434,0.0603,0.162753,0.3567122,0.3575489242343303
300217,东方电热,2022,江苏省,东部地区,镇江市,电气机械及器材制造业,电机制造,0.047719071,0.102082128,1,0,0.002891845,9.5544,0.6076,0.027944,0.0795,0.370101,0.3839784,0.38566606478899057
300217,东方电热,2023,江苏省,东部地区,镇江市,电气机械及器材制造业,电机制造,0.050051429,0.108452951,1,0,0.003508772,13.103,0.5661,0.026543,0.1572,0.075233,0.3731013,0.3745675299619042
300219,鸿利智汇,2017,广东省,东部地区,广州市,计算机、通信和其他电子设备制造业,视听设备制造,0.047526242,0.117370892,1,0,0.005930319,12.2763,0.8914,0.026033,0.0954,0.638212,0.5477895,0.5561370817350741
300219,鸿利智汇,2018,广东省,东部地区,广州市,计算机、通信和其他电子设备制造业,视听设备制造,0.044657833,0.111425462,1,0,0.004134929,13.0633,0.8239,0.021584,0.0467,0.082152,0.4373803,0.4392412892358616
300219,鸿利智汇,2019,广东省,东部地区,广州市,计算机、通信和其他电子设备制造业,视听设备制造,0.048213412,0.12678762,1,0,0.004909285,14.5322,0.861,0.018641,-0.2613,-0.102317,0.4234008,0.42711837369133326
300219,鸿利智汇,2020,广东省,东部地区,广州市,计算机、通信和其他电子设备制造业,视听设备制造,0.058861388,0.111363168,1,0,0.00433079,13.7515,0.848,0.025077,0.024,-0.130573,0.4548237,0.4559010543680539
300219,鸿利智汇,2021,广东省,东部地区,广州市,计算机、通信和其他电子设备制造业,视听设备制造,0.053679564,0.151221761,1,0,0.006685108,18.3405,0.9874,0.03236,0.0655,0.304342,0.5623093,0.563890647389105
300219,鸿利智汇,2022,广东省,东部地区,广州市,计算机、通信和其他电子设备制造业,视听设备制造,0.051488334,0.158218504,1,0,0.006151575,17.1205,0.7771,0.030248,0.0496,-0.107675,0.4694843,0.471887815725396
300219,鸿利智汇,2023,广东省,东部地区,广州市,计算机、通信和其他电子设备制造业,视听设备制造,0.056318842,0.132895631,1,0,0.007244736,17.0048,0.7352,0.024301,0.0572,0.033809,0.4454914,0.4476234504115238
300222,科大智能,2017,上海市,东部地区,上海市,电气机械及器材制造业,电机制造,0.060467819,0.466063348,1,0,0.042835596,10.5484,0.4713,0.05933,0.1373,0.47595,0.807822,0.811147026393571
300222,科大智能,2018,上海市,东部地区,上海市,电气机械及器材制造业,电机制造,0.059012055,0.446932007,1,0,0.042841349,13.0764,0.5186,0.044286,0.1131,0.404238,0.7516932,0.755855954152756
300222,科大智能,2019,上海市,东部地区,上海市,电气机械及器材制造业,电机制造,0.099025459,0.433834817,1,0,0.046361683,18.8165,0.325,0.053814,-0.9539799999999999,-0.356308,0.7348261,0.7360843134641697
300222,科大智能,2020,上海市,东部地区,上海市,电气机械及器材制造业,电机制造,0.072307134,0.430548926,1,0,0.061097852,24.3811,0.4589,0.051056,-0.0925,0.183777,0.8705447,0.8724977300413809
300222,科大智能,2021,上海市,东部地区,上海市,电气机械及器材制造业,电机制造,0.07674194,0.387714988,1,0,0.055528256,26.6238,0.4797,0.018554,-0.0294,0.054992,0.7315376,0.7329447629210087
300222,科大智能,2022,上海市,东部地区,上海市,电气机械及器材制造业,电机制造,0.066556255,0.360871539,1,0,0.049931911,24.8693,0.5438,0.018198,-0.0892,0.153434,0.675963,0.6791909094023165
300222,科大智能,2023,上海市,东部地区,上海市,电气机械及器材制造业,电机制造,0.083732251,0.385784314,1,0,0.062254902,27.8115,0.5525,0.016644,-0.055,-0.069138,0.7066091,0.7089116604767342
300223,北京君正,2017,北京市,东部地区,北京市,计算机、通信和其他电子设备制造业,其他电子设备制造,0.2287916107599984,0.6580907775599992,1,0,0.25106383,24.6075,0.17354400000000003,0.029096,0.0352,0.65166,1.668645,1.6480028610614417
300223,北京君正,2018,北京市,东部地区,北京市,计算机、通信和其他电子设备制造业,其他电子设备制造,0.24726527632,0.6630838133199997,1,0,0.241071429,28.3618,0.2206,0.027298,0.052,0.407678,1.620678,1.6241945173971069
300223,北京君正,2019,北京市,东部地区,北京市,计算机、通信和其他电子设备制造业,其他电子设备制造,0.18274765,0.6596971294799999,1,0,0.220532319,26.298,0.2707,0.024361,0.1729,0.306855,1.395076,1.4000290181666961
300223,北京君正,2020,北京市,东部地区,北京市,计算机、通信和其他电子设备制造业,其他电子设备制造,0.163783195,0.599766628,1,0,0.238039673,47.4108,0.4222,0.09718,0.0336,1.0948071199999971,1.857992,1.8612729656686648
300223,北京君正,2021,北京市,东部地区,北京市,计算机、通信和其他电子设备制造业,其他电子设备制造,0.106328084,0.6108742,1,0,0.244136461,58.33052399999989,0.5195,0.068688,0.1747,1.3675709199999935,1.789324,1.7803897309638106
300223,北京君正,2022,北京市,东部地区,北京市,计算机、通信和其他电子设备制造业,其他电子设备制造,0.120979447,0.636100386,1,0,0.251930502,60.81529599999985,0.4556,0.058031,0.1439,0.026129,1.604933,1.6008820814452762
300223,北京君正,2023,北京市,东部地区,北京市,计算机、通信和其他电子设备制造业,其他电子设备制造,0.158392,0.649327354,1,0,0.265470852,63.508895999999936,0.3601,0.050587,0.1138,-0.16278,1.552171,1.5515110208485776
300227,光韵达,2017,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机零部件制造,0.056460894,0.138204225,1,0,0.022887324,12.448,0.5863,0.068309,0.1143,0.643208,0.6509441,0.6570260704636877
300227,光韵达,2018,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机零部件制造,0.071115116,0.165816327,1,0,0.023809524,13.2436,0.5238,0.055805,0.1171,0.130383,0.5789815,0.5810324650875011
300227,光韵达,2019,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机零部件制造,0.084270122,0.173825503,1,0,0.024832215,14.2611,0.5439,0.033963,0.1047,0.361991,0.5749093,0.5787926940114672
300227,光韵达,2020,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机零部件制造,0.070252833,0.158666667,1,0,0.023333333,15.3344,0.4752,0.025934,0.162,0.122472,0.5158147,0.5168882082020012
300227,光韵达,2021,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机零部件制造,0.082138707,0.149286498,1,0,0.011525796,15.2531,0.44,0.021081,0.1034,0.048503,0.4487002,0.4502080732412036
300227,光韵达,2022,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机零部件制造,0.092341322,0.124006359,1,0,0.016428193,17.5685,0.4292,0.019774,0.0788,0.10706,0.4704979,0.4724541421299207
300227,光韵达,2023,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机零部件制造,0.083778796,0.12545676,1,0,0.019488429,19.1448,0.4066,0.023661,0.0444,0.041651,0.4525757,0.45429995375933246
300228,富瑞特装,2017,江苏省,东部地区,苏州市,专用设备制造业,医疗仪器设备及器械制造,0.039331326,0.103081828,1,0,0.224760893,14.2995,0.4292,0.045484,0.029,0.969052,0.9322448,0.937637853815854
300228,富瑞特装,2018,江苏省,东部地区,苏州市,专用设备制造业,医疗仪器设备及器械制造,0.049569615,0.08436214,1,0,0.182441701,15.5735,0.3559,0.046636,0.0099,-0.171949,0.7133926,0.7136242477878643
300228,富瑞特装,2019,江苏省,东部地区,苏州市,专用设备制造业,医疗仪器设备及器械制造,0.051049727,0.120457604,1,0,0.217362046,14.6652,0.4248,0.054371,-0.2164,0.08885,0.8239261,0.8240839829655904
300228,富瑞特装,2020,江苏省,东部地区,苏州市,专用设备制造业,医疗仪器设备及器械制造,0.044267165,0.123844732,1,0,0.210720887,14.1692,0.5137,0.051861,0.0408,0.14756,0.8259817,0.8264705841889236
300228,富瑞特装,2021,江苏省,东部地区,苏州市,专用设备制造业,医疗仪器设备及器械制造,0.048865579,0.148214286,1,0,0.2125,15.363,0.4484,0.050817,0.0283,-0.121424,0.7894401,0.7903125672134614
300228,富瑞特装,2022,江苏省,东部地区,苏州市,专用设备制造业,医疗仪器设备及器械制造,0.043872944,0.174786845,1,0,0.217417783,16.5865,0.438,0.048165,-0.1322,0.011415,0.7817488,0.7827305165961874
300228,富瑞特装,2023,江苏省,东部地区,苏州市,专用设备制造业,医疗仪器设备及器械制造,0.040913382,0.160685592,1,0,0.223888591,16.8277,0.7546,0.041606,0.06,0.7126286399999969,0.8511655,0.8531377921316227
300232,洲明科技,2017,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,雷达及配套设备制造,0.036033359,0.159615385,1,0,0.025641026,12.7775,0.8084,0.023071,0.0949,0.735753,0.5842663,0.592290220907144
300232,洲明科技,2018,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,雷达及配套设备制造,0.045654406,0.128608308,1,0,0.027927716,13.1349,0.8001,0.019205,0.0942,0.492921,0.525079,0.5271212338491884
300232,洲明科技,2019,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,雷达及配套设备制造,0.041887025,0.157375643,1,0,0.033018868,17.0754,0.8044,0.016337,0.096,0.238692,0.534926,0.5395151470439303
300232,洲明科技,2020,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,雷达及配套设备制造,0.046383866,0.169601677,1,0,0.034800839,16.9106,0.6329,0.026441,0.0213,-0.114636,0.5135722,0.5143109891458864
300232,洲明科技,2021,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,雷达及配套设备制造,0.042608139,0.166099387,1,0,0.029271613,20.7578,0.7633,0.020565,0.0233,0.456948,0.5571666,0.5584363593468589
300232,洲明科技,2022,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,雷达及配套设备制造,0.049574952,0.228043724,1,0,0.036373916,26.5086,0.6858,0.022485,0.0073,-0.021185,0.5967416,0.5999536357736913
300232,洲明科技,2023,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,雷达及配套设备制造,0.054191052,0.192327542,1,0,0.04713573,26.3071,0.7349,0.021482,0.0173,0.047254,0.5909404,0.5935047092910183
300233,金城医药,2017,山东省,东部地区,淄博市,医药制造业,卫生材料及医药用品制造,0.053465457,0.149855908,1,0,0.034221902,12.0084,0.7787,0.115092,0.1041,0.962874,0.842474,0.8520618754026459
300233,金城医药,2018,山东省,东部地区,淄博市,医药制造业,卫生材料及医药用品制造,0.100148855,0.157552973,1,0,0.03417635,14.2563,0.5903,0.101195,0.0939,0.078884,0.7603366,0.7627901601123699
300233,金城医药,2019,山东省,东部地区,淄博市,医药制造业,卫生材料及医药用品制造,0.138429277,0.154482302,1,0,0.041018855,15.2792,0.5138,0.090176,0.0766,-0.070861,0.7736617,0.7773254679352047
300233,金城医药,2020,山东省,东部地区,淄博市,医药制造业,卫生材料及医药用品制造,0.089160056,0.146478043,1,0,0.040966696,14.236,0.5593,0.098868,-0.1623,0.059795,0.7219021,0.7240977754161829
300233,金城医药,2021,山东省,东部地区,淄博市,医药制造业,卫生材料及医药用品制造,0.080085204,0.151764706,1,0,0.048823529,18.2951,0.6109,0.085258,0.0392,0.059596,0.7197286,0.722360381279942
300233,金城医药,2022,山东省,东部地区,淄博市,医药制造业,卫生材料及医药用品制造,0.07191871,0.132475397,1,0,0.039868786,19.0631,0.6316,0.077616,0.0815,0.11702,0.6765084,0.679014360600789
300233,金城医药,2023,山东省,东部地区,淄博市,医药制造业,卫生材料及医药用品制造,0.078667323,0.14188124,1,0,0.045980032,21.4457,0.6027,0.092509,0.0546,0.009298,0.7147372,0.7167798341619773
300238,冠昊生物,2017,广东省,东部地区,广州市,专用设备制造业,食品、饮料、烟草及饲料生产专用设备制造,0.07508403,0.141203704,1,0,0.087962963,19.5438,0.2685,0.030143,0.106,0.43984,0.717254,0.7224221581071861
300238,冠昊生物,2018,广东省,东部地区,广州市,专用设备制造业,食品、饮料、烟草及饲料生产专用设备制造,0.142899491,0.17219917,1,0,0.126556017,24.578,0.2731,0.027352,0.0766,0.017974,0.8881069,0.8895945169388848
300238,冠昊生物,2019,广东省,东部地区,广州市,专用设备制造业,食品、饮料、烟草及饲料生产专用设备制造,0.101437835,0.170731707,1,0,0.113821138,24.3494,0.3141,0.073187,-0.9539799999999999,-0.044879,0.8453432,0.8460603959207131
300238,冠昊生物,2020,广东省,东部地区,广州市,专用设备制造业,食品、饮料、烟草及饲料生产专用设备制造,0.079060481,0.155069583,1,0,0.103379722,23.5182,0.3826,0.065207,0.0947,-0.002122,0.8003563,0.8021567074461236
300238,冠昊生物,2021,广东省,东部地区,广州市,专用设备制造业,食品、饮料、烟草及饲料生产专用设备制造,0.10056849,0.12567325,1,0,0.080789946,24.4098,0.4379,0.05838,0.1038,0.119061,0.7641222,0.7671472591856799
300238,冠昊生物,2022,广东省,东部地区,广州市,专用设备制造业,食品、饮料、烟草及饲料生产专用设备制造,0.153464876,0.119453925,1,0,0.058020478,23.2067,0.4266,0.130544,-0.700924,-0.228427,0.8804913,0.8822560185796072
300238,冠昊生物,2023,广东省,东部地区,广州市,专用设备制造业,食品、饮料、烟草及饲料生产专用设备制造,0.122160793,0.11588785,1,0,0.06728972,23.9641,0.5993,0.115917,0.0521,0.071282,0.8739701,0.8770981558537441
300239,东宝生物,2017,内蒙古自治区,西部地区,包头市,医药制造业,药用辅料及包装材料制造,0.040421895,0.106084243,1,1,0.024960998,6.8527,0.3948,0.073841,0.0629,0.125241,0.9122078,0.9094253043300992
300239,东宝生物,2018,内蒙古自治区,西部地区,包头市,医药制造业,药用辅料及包装材料制造,0.037085709,0.101139601,1,1,0.025641026,7.8433,0.4172,0.054539,0.075,0.270892,0.8892484,0.8896930219968474
300239,东宝生物,2019,内蒙古自治区,西部地区,包头市,医药制造业,药用辅料及包装材料制造,0.035236674,0.101955307,1,1,0.027932961,8.0772,0.3914,0.048995,0.0724,0.086298,0.8599637,0.8594663993403815
300239,东宝生物,2020,内蒙古自治区,西部地区,包头市,医药制造业,药用辅料及包装材料制造,0.033748485,0.100699301,1,1,0.030769231,8.0997,0.3285,0.055047,0.0405,-0.087413,0.8529916,0.8517547723884187
300239,东宝生物,2021,内蒙古自治区,西部地区,包头市,医药制造业,药用辅料及包装材料制造,0.039331024,0.053914328,1,1,0.019202363,8.107327999999999,0.3468,0.082661,0.0585,0.363921,0.9166806,0.918108033388164
300239,东宝生物,2022,内蒙古自治区,西部地区,包头市,医药制造业,药用辅料及包装材料制造,0.041840943,0.113569322,1,1,0.017699115,11.8566,0.4268,0.065913,0.1224,0.541081,0.9713828,0.9725268353433756
300239,东宝生物,2023,内蒙古自治区,西部地区,包头市,医药制造业,药用辅料及包装材料制造,0.042660477,0.102373887,1,1,0.014836795,11.9606,0.3859,0.052823,0.1307,0.032982,0.8630642,0.8622572438247674
300241,瑞丰光电,2017,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,电子专用设备制造,0.03660369,0.049150037,1,0,0.007021434,8.8348,0.7377,0.04186,0.0838,0.342846,0.4213189,0.4252799465971125
300241,瑞丰光电,2018,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,电子专用设备制造,0.058431909,0.055987558,1,0,0.008164852,10.4739,0.6493,0.034689,0.0544,-0.013693,0.39587,0.3970307484983521
300241,瑞丰光电,2019,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,电子专用设备制造,0.059916025,0.064779065,1,0,0.010725011,11.1318,0.6044,0.032902,-0.0897,-0.12173,0.3759116,0.37792301039604775
